"","sample_name","class","x","y","confidence"
"2552","15-12184-1_[42067,12579].im3","unlabelled",1272,385,"80.96 %"
"2553","15-12184-1_[42067,12579].im3","unlabelled",1280,386,"98.90 %"
"2554","15-12184-1_[42067,12579].im3","CD8 NFAT-",129,385,"56.19 %"
"2555","15-12184-1_[42067,12579].im3","unlabelled",240,386,"94.84 %"
"2556","15-12184-1_[42067,12579].im3","unlabelled",500,385,"97.12 %"
"2557","15-12184-1_[42067,12579].im3","unlabelled",555,387,"96.86 %"
"2558","15-12184-1_[42067,12579].im3","unlabelled",711,385,"96.91 %"
"2559","15-12184-1_[42067,12579].im3","unlabelled",791,386,"96.03 %"
"2560","15-12184-1_[42067,12579].im3","unlabelled",948,387,"98.75 %"
"2561","15-12184-1_[42067,12579].im3","unlabelled",1201,386,"96.80 %"
"2562","15-12184-1_[42067,12579].im3","unlabelled",1310,387,"91.99 %"
"2563","15-12184-1_[42067,12579].im3","CD8 NFAT-",28,388,"50.84 %"
"2564","15-12184-1_[42067,12579].im3","unlabelled",90,387,"73.52 %"
"2565","15-12184-1_[42067,12579].im3","unlabelled",207,386,"97.56 %"
"2566","15-12184-1_[42067,12579].im3","unlabelled",223,387,"85.35 %"
"2567","15-12184-1_[42067,12579].im3","CD8 NFAT-",476,390,"57.08 %"
"2568","15-12184-1_[42067,12579].im3","unlabelled",1156,386,"93.99 %"
"2569","15-12184-1_[42067,12579].im3","unlabelled",1169,387,"85.37 %"
"2570","15-12184-1_[42067,12579].im3","unlabelled",1337,389,"92.84 %"
"2571","15-12184-1_[42067,12579].im3","unlabelled",160,389,"88.96 %"
"2572","15-12184-1_[42067,12579].im3","unlabelled",178,388,"64.87 %"
"2573","15-12184-1_[42067,12579].im3","unlabelled",261,387,"80.40 %"
"2574","15-12184-1_[42067,12579].im3","unlabelled",451,388,"98.24 %"
"2575","15-12184-1_[42067,12579].im3","unlabelled",698,389,"89.12 %"
"2576","15-12184-1_[42067,12579].im3","unlabelled",1131,387,"94.01 %"
"2577","15-12184-1_[42067,12579].im3","unlabelled",1187,389,"89.91 %"
"2578","15-12184-1_[42067,12579].im3","unlabelled",1290,387,"96.29 %"
"2579","15-12184-1_[42067,12579].im3","unlabelled",50,389,"81.80 %"
"2580","15-12184-1_[42067,12579].im3","unlabelled",442,388,"97.40 %"
"2581","15-12184-1_[42067,12579].im3","unlabelled",776,390,"98.55 %"
"2582","15-12184-1_[42067,12579].im3","unlabelled",825,389,"95.58 %"
"2583","15-12184-1_[42067,12579].im3","unlabelled",1068,387,"98.03 %"
"2584","15-12184-1_[42067,12579].im3","unlabelled",41,391,"88.06 %"
"2585","15-12184-1_[42067,12579].im3","unlabelled",291,390,"92.86 %"
"2586","15-12184-1_[42067,12579].im3","unlabelled",563,390,"97.69 %"
"2587","15-12184-1_[42067,12579].im3","unlabelled",597,390,"96.75 %"
"2588","15-12184-1_[42067,12579].im3","unlabelled",610,389,"87.51 %"
"2589","15-12184-1_[42067,12579].im3","unlabelled",977,391,"85.52 %"
"2590","15-12184-1_[42067,12579].im3","unlabelled",1117,390,"98.05 %"
"2591","15-12184-1_[42067,12579].im3","unlabelled",1211,389,"91.43 %"
"2592","15-12184-1_[42067,12579].im3","CD8 NFAT-",329,389,"58.84 %"
"2593","15-12184-1_[42067,12579].im3","unlabelled",354,393,"95.28 %"
"2594","15-12184-1_[42067,12579].im3","unlabelled",635,391,"81.82 %"
"2595","15-12184-1_[42067,12579].im3","unlabelled",910,392,"88.66 %"
"2596","15-12184-1_[42067,12579].im3","unlabelled",961,393,"94.13 %"
"2597","15-12184-1_[42067,12579].im3","unlabelled",1241,391,"83.41 %"
"2598","15-12184-1_[42067,12579].im3","unlabelled",67,392,"74.62 %"
"2599","15-12184-1_[42067,12579].im3","unlabelled",512,392,"96.03 %"
"2600","15-12184-1_[42067,12579].im3","unlabelled",667,393,"97.42 %"
"2601","15-12184-1_[42067,12579].im3","unlabelled",936,395,"68.19 %"
"2602","15-12184-1_[42067,12579].im3","unlabelled",1144,393,"93.10 %"
"2603","15-12184-1_[42067,12579].im3","unlabelled",192,393,"75.66 %"
"2604","15-12184-1_[42067,12579].im3","unlabelled",388,394,"97.64 %"
"2605","15-12184-1_[42067,12579].im3","unlabelled",727,393,"96.36 %"
"2606","15-12184-1_[42067,12579].im3","unlabelled",848,395,"85.98 %"
"2607","15-12184-1_[42067,12579].im3","Tumour",866,388,"42.00 %"
"2608","15-12184-1_[42067,12579].im3","unlabelled",1262,394,"95.40 %"
"2609","15-12184-1_[42067,12579].im3","unlabelled",237,394,"90.38 %"
"2610","15-12184-1_[42067,12579].im3","unlabelled",399,395,"98.51 %"
"2611","15-12184-1_[42067,12579].im3","unlabelled",431,393,"70.47 %"
"2612","15-12184-1_[42067,12579].im3","unlabelled",924,396,"92.83 %"
"2613","15-12184-1_[42067,12579].im3","unlabelled",1027,394,"98.31 %"
"2614","15-12184-1_[42067,12579].im3","unlabelled",1176,395,"97.39 %"
"2615","15-12184-1_[42067,12579].im3","unlabelled",1198,395,"96.18 %"
"2616","15-12184-1_[42067,12579].im3","unlabelled",1224,396,"75.82 %"
"2617","15-12184-1_[42067,12579].im3","unlabelled",1331,393,"95.14 %"
"2618","15-12184-1_[42067,12579].im3","unlabelled",151,393,"56.47 %"
"2619","15-12184-1_[42067,12579].im3","unlabelled",269,395,"84.45 %"
"2620","15-12184-1_[42067,12579].im3","unlabelled",280,394,"97.20 %"
"2621","15-12184-1_[42067,12579].im3","unlabelled",415,396,"71.09 %"
"2622","15-12184-1_[42067,12579].im3","unlabelled",468,395,"99.01 %"
"2623","15-12184-1_[42067,12579].im3","unlabelled",649,396,"98.60 %"
"2624","15-12184-1_[42067,12579].im3","unlabelled",1019,395,"97.24 %"
"2625","15-12184-1_[42067,12579].im3","unlabelled",1075,395,"96.40 %"
"2626","15-12184-1_[42067,12579].im3","unlabelled",114,397,"52.63 %"
"2627","15-12184-1_[42067,12579].im3","unlabelled",206,396,"97.18 %"
"2628","15-12184-1_[42067,12579].im3","CD8 NFAT-",539,397,"53.12 %"
"2629","15-12184-1_[42067,12579].im3","unlabelled",757,395,"94.36 %"
"2630","15-12184-1_[42067,12579].im3","unlabelled",891,395,"99.69 %"
"2631","15-12184-1_[42067,12579].im3","unlabelled",1317,395,"75.36 %"
"2632","15-12184-1_[42067,12579].im3","unlabelled",7,396,"85.93 %"
"2633","15-12184-1_[42067,12579].im3","unlabelled",19,397,"56.49 %"
"2634","15-12184-1_[42067,12579].im3","unlabelled",138,397,"89.36 %"
"2635","15-12184-1_[42067,12579].im3","unlabelled",741,398,"96.01 %"
"2636","15-12184-1_[42067,12579].im3","unlabelled",822,396,"94.94 %"
"2637","15-12184-1_[42067,12579].im3","unlabelled",949,397,"96.60 %"
"2638","15-12184-1_[42067,12579].im3","unlabelled",343,398,"98.43 %"
"2639","15-12184-1_[42067,12579].im3","unlabelled",552,397,"97.71 %"
"2640","15-12184-1_[42067,12579].im3","unlabelled",582,398,"97.71 %"
"2641","15-12184-1_[42067,12579].im3","unlabelled",775,397,"99.55 %"
"2642","15-12184-1_[42067,12579].im3","unlabelled",903,399,"98.12 %"
"2643","15-12184-1_[42067,12579].im3","unlabelled",1085,397,"54.74 %"
"2644","15-12184-1_[42067,12579].im3","unlabelled",1099,397,"99.08 %"
"2645","15-12184-1_[42067,12579].im3","unlabelled",1251,398,"96.66 %"
"2646","15-12184-1_[42067,12579].im3","CD8 NFAT-",31,399,"61.83 %"
"2647","15-12184-1_[42067,12579].im3","unlabelled",255,399,"98.07 %"
"2648","15-12184-1_[42067,12579].im3","unlabelled",361,399,"94.93 %"
"2649","15-12184-1_[42067,12579].im3","unlabelled",446,399,"93.12 %"
"2650","15-12184-1_[42067,12579].im3","unlabelled",625,399,"98.58 %"
"2651","15-12184-1_[42067,12579].im3","unlabelled",688,399,"95.91 %"
"2652","15-12184-1_[42067,12579].im3","unlabelled",1240,399,"94.83 %"
"2653","15-12184-1_[42067,12579].im3","unlabelled",1302,398,"93.85 %"
"2654","15-12184-1_[42067,12579].im3","unlabelled",1038,400,"93.11 %"
"2655","15-12184-1_[42067,12579].im3","unlabelled",1152,401,"96.77 %"
"2656","15-12184-1_[42067,12579].im3","unlabelled",1185,401,"99.56 %"
"2657","15-12184-1_[42067,12579].im3","CD8 NFAT-",130,402,"77.21 %"
"2658","15-12184-1_[42067,12579].im3","unlabelled",508,401,"94.98 %"
"2659","15-12184-1_[42067,12579].im3","unlabelled",575,402,"97.21 %"
"2660","15-12184-1_[42067,12579].im3","unlabelled",710,400,"99.59 %"
"2661","15-12184-1_[42067,12579].im3","unlabelled",1069,401,"99.56 %"
"2662","15-12184-1_[42067,12579].im3","CD8 NFAT-",50,404,"69.20 %"
"2663","15-12184-1_[42067,12579].im3","unlabelled",96,404,"70.39 %"
"2664","15-12184-1_[42067,12579].im3","unlabelled",104,403,"73.86 %"
"2665","15-12184-1_[42067,12579].im3","unlabelled",297,401,"93.38 %"
"2666","15-12184-1_[42067,12579].im3","unlabelled",455,403,"93.24 %"
"2667","15-12184-1_[42067,12579].im3","unlabelled",518,402,"98.60 %"
"2668","15-12184-1_[42067,12579].im3","unlabelled",1051,404,"96.27 %"
"2669","15-12184-1_[42067,12579].im3","unlabelled",1119,403,"96.11 %"
"2670","15-12184-1_[42067,12579].im3","unlabelled",1130,404,"98.45 %"
"2671","15-12184-1_[42067,12579].im3","unlabelled",1160,402,"96.86 %"
"2672","15-12184-1_[42067,12579].im3","unlabelled",1269,404,"96.79 %"
"2673","15-12184-1_[42067,12579].im3","unlabelled",66,404,"74.84 %"
"2674","15-12184-1_[42067,12579].im3","unlabelled",123,403,"90.83 %"
"2675","15-12184-1_[42067,12579].im3","unlabelled",641,404,"99.03 %"
"2676","15-12184-1_[42067,12579].im3","unlabelled",656,402,"97.44 %"
"2677","15-12184-1_[42067,12579].im3","Tumour",836,407,"30.57 %"
"2678","15-12184-1_[42067,12579].im3","unlabelled",841,404,"54.02 %"
"2679","15-12184-1_[42067,12579].im3","unlabelled",978,403,"98.94 %"
"2680","15-12184-1_[42067,12579].im3","unlabelled",1061,403,"98.53 %"
"2681","15-12184-1_[42067,12579].im3","unlabelled",1143,403,"98.40 %"
"2682","15-12184-1_[42067,12579].im3","unlabelled",235,405,"93.78 %"
"2683","15-12184-1_[42067,12579].im3","unlabelled",284,404,"95.80 %"
"2684","15-12184-1_[42067,12579].im3","unlabelled",332,405,"95.64 %"
"2685","15-12184-1_[42067,12579].im3","unlabelled",561,403,"96.45 %"
"2686","15-12184-1_[42067,12579].im3","unlabelled",668,405,"99.46 %"
"2687","15-12184-1_[42067,12579].im3","unlabelled",963,404,"99.10 %"
"2688","15-12184-1_[42067,12579].im3","unlabelled",1018,404,"98.56 %"
"2689","15-12184-1_[42067,12579].im3","unlabelled",1278,403,"95.38 %"
"2690","15-12184-1_[42067,12579].im3","unlabelled",1287,404,"97.53 %"
"2691","15-12184-1_[42067,12579].im3","unlabelled",224,405,"69.05 %"
"2692","15-12184-1_[42067,12579].im3","unlabelled",251,406,"86.75 %"
"2693","15-12184-1_[42067,12579].im3","unlabelled",386,406,"92.58 %"
"2694","15-12184-1_[42067,12579].im3","unlabelled",409,406,"93.77 %"
"2695","15-12184-1_[42067,12579].im3","unlabelled",579,405,"97.96 %"
"2696","15-12184-1_[42067,12579].im3","unlabelled",728,405,"94.74 %"
"2697","15-12184-1_[42067,12579].im3","unlabelled",1174,405,"87.68 %"
"2698","15-12184-1_[42067,12579].im3","unlabelled",39,406,"49.23 %"
"2699","15-12184-1_[42067,12579].im3","unlabelled",146,406,"83.21 %"
"2700","15-12184-1_[42067,12579].im3","unlabelled",212,406,"85.54 %"
"2701","15-12184-1_[42067,12579].im3","unlabelled",400,408,"93.11 %"
"2702","15-12184-1_[42067,12579].im3","unlabelled",631,406,"99.53 %"
"2703","15-12184-1_[42067,12579].im3","unlabelled",704,406,"96.12 %"
"2704","15-12184-1_[42067,12579].im3","unlabelled",788,408,"37.59 %"
"2705","15-12184-1_[42067,12579].im3","unlabelled",1105,407,"98.07 %"
"2706","15-12184-1_[42067,12579].im3","unlabelled",1263,406,"96.83 %"
"2707","15-12184-1_[42067,12579].im3","unlabelled",187,407,"74.61 %"
"2708","15-12184-1_[42067,12579].im3","unlabelled",201,409,"60.79 %"
"2709","15-12184-1_[42067,12579].im3","NFATc Only",792,404,"49.63 %"
"2710","15-12184-1_[42067,12579].im3","unlabelled",898,408,"99.57 %"
"2711","15-12184-1_[42067,12579].im3","unlabelled",924,409,"78.49 %"
"2712","15-12184-1_[42067,12579].im3","unlabelled",943,408,"95.98 %"
"2713","15-12184-1_[42067,12579].im3","unlabelled",1321,406,"94.68 %"
"2714","15-12184-1_[42067,12579].im3","unlabelled",179,409,"94.54 %"
"2715","15-12184-1_[42067,12579].im3","unlabelled",354,410,"87.06 %"
"2716","15-12184-1_[42067,12579].im3","unlabelled",437,409,"96.38 %"
"2717","15-12184-1_[42067,12579].im3","unlabelled",530,409,"96.51 %"
"2718","15-12184-1_[42067,12579].im3","CD8 NFAT-",270,412,"85.30 %"
"2719","15-12184-1_[42067,12579].im3","unlabelled",421,409,"93.72 %"
"2720","15-12184-1_[42067,12579].im3","unlabelled",617,410,"92.72 %"
"2721","15-12184-1_[42067,12579].im3","unlabelled",913,409,"99.06 %"
"2722","15-12184-1_[42067,12579].im3","unlabelled",953,408,"99.21 %"
"2723","15-12184-1_[42067,12579].im3","unlabelled",1111,409,"99.00 %"
"2724","15-12184-1_[42067,12579].im3","unlabelled",1338,409,"96.15 %"
"2725","15-12184-1_[42067,12579].im3","unlabelled",162,412,"65.12 %"
"2726","15-12184-1_[42067,12579].im3","unlabelled",321,410,"82.22 %"
"2727","15-12184-1_[42067,12579].im3","unlabelled",368,411,"82.86 %"
"2728","15-12184-1_[42067,12579].im3","unlabelled",693,409,"96.84 %"
"2729","15-12184-1_[42067,12579].im3","unlabelled",1066,411,"96.36 %"
"2730","15-12184-1_[42067,12579].im3","CD8 NFAT-",1295,408,"67.41 %"
"2731","15-12184-1_[42067,12579].im3","unlabelled",1325,410,"67.74 %"
"2732","15-12184-1_[42067,12579].im3","CD8 NFAT-",11,411,"77.39 %"
"2733","15-12184-1_[42067,12579].im3","unlabelled",237,409,"72.88 %"
"2734","15-12184-1_[42067,12579].im3","unlabelled",1022,410,"98.65 %"
"2735","15-12184-1_[42067,12579].im3","unlabelled",55,412,"57.78 %"
"2736","15-12184-1_[42067,12579].im3","unlabelled",677,412,"59.06 %"
"2737","15-12184-1_[42067,12579].im3","unlabelled",989,413,"96.11 %"
"2738","15-12184-1_[42067,12579].im3","unlabelled",1141,412,"99.23 %"
"2739","15-12184-1_[42067,12579].im3","unlabelled",1255,413,"99.28 %"
"2740","15-12184-1_[42067,12579].im3","unlabelled",112,413,"51.17 %"
"2741","15-12184-1_[42067,12579].im3","unlabelled",289,413,"95.94 %"
"2742","15-12184-1_[42067,12579].im3","unlabelled",557,413,"99.75 %"
"2743","15-12184-1_[42067,12579].im3","unlabelled",650,414,"96.78 %"
"2744","15-12184-1_[42067,12579].im3","unlabelled",1028,413,"97.06 %"
"2745","15-12184-1_[42067,12579].im3","unlabelled",1126,413,"95.48 %"
"2746","15-12184-1_[42067,12579].im3","unlabelled",262,414,"96.30 %"
"2747","15-12184-1_[42067,12579].im3","unlabelled",354,414,"97.08 %"
"2748","15-12184-1_[42067,12579].im3","CD8 NFAT-",717,412,"49.63 %"
"2749","15-12184-1_[42067,12579].im3","unlabelled",1053,414,"94.88 %"
"2750","15-12184-1_[42067,12579].im3","CD8 NFAT-",66,415,"60.41 %"
"2751","15-12184-1_[42067,12579].im3","unlabelled",123,415,"80.25 %"
"2752","15-12184-1_[42067,12579].im3","unlabelled",523,415,"99.16 %"
"2753","15-12184-1_[42067,12579].im3","unlabelled",593,414,"95.72 %"
"2754","15-12184-1_[42067,12579].im3","Tumour",804,415,"28.76 %"
"2755","15-12184-1_[42067,12579].im3","unlabelled",889,415,"98.14 %"
"2756","15-12184-1_[42067,12579].im3","unlabelled",972,415,"99.06 %"
"2757","15-12184-1_[42067,12579].im3","unlabelled",1042,415,"80.66 %"
"2758","15-12184-1_[42067,12579].im3","unlabelled",1179,417,"99.91 %"
"2759","15-12184-1_[42067,12579].im3","unlabelled",149,417,"63.54 %"
"2760","15-12184-1_[42067,12579].im3","unlabelled",391,417,"91.74 %"
"2761","15-12184-1_[42067,12579].im3","unlabelled",912,414,"98.10 %"
"2762","15-12184-1_[42067,12579].im3","unlabelled",280,416,"89.12 %"
"2763","15-12184-1_[42067,12579].im3","unlabelled",341,416,"94.83 %"
"2764","15-12184-1_[42067,12579].im3","unlabelled",449,417,"99.34 %"
"2765","15-12184-1_[42067,12579].im3","unlabelled",609,417,"98.50 %"
"2766","15-12184-1_[42067,12579].im3","unlabelled",824,418,"33.35 %"
"2767","15-12184-1_[42067,12579].im3","unlabelled",955,417,"98.59 %"
"2768","15-12184-1_[42067,12579].im3","unlabelled",1066,418,"98.32 %"
"2769","15-12184-1_[42067,12579].im3","unlabelled",1153,416,"89.72 %"
"2770","15-12184-1_[42067,12579].im3","unlabelled",1168,415,"98.85 %"
"2771","15-12184-1_[42067,12579].im3","unlabelled",1213,418,"97.73 %"
"2772","15-12184-1_[42067,12579].im3","unlabelled",180,419,"81.41 %"
"2773","15-12184-1_[42067,12579].im3","unlabelled",441,420,"92.46 %"
"2774","15-12184-1_[42067,12579].im3","unlabelled",578,421,"97.68 %"
"2775","15-12184-1_[42067,12579].im3","unlabelled",628,420,"81.87 %"
"2776","15-12184-1_[42067,12579].im3","unlabelled",692,418,"98.14 %"
"2777","15-12184-1_[42067,12579].im3","unlabelled",900,419,"95.73 %"
"2778","15-12184-1_[42067,12579].im3","unlabelled",930,422,"96.41 %"
"2779","15-12184-1_[42067,12579].im3","unlabelled",942,418,"95.86 %"
"2780","15-12184-1_[42067,12579].im3","unlabelled",1270,420,"99.23 %"
"2781","15-12184-1_[42067,12579].im3","unlabelled",1312,418,"95.16 %"
"2782","15-12184-1_[42067,12579].im3","unlabelled",777,420,"99.54 %"
"2783","15-12184-1_[42067,12579].im3","unlabelled",1002,421,"90.24 %"
"2784","15-12184-1_[42067,12579].im3","unlabelled",1108,422,"87.01 %"
"2785","15-12184-1_[42067,12579].im3","unlabelled",295,421,"93.78 %"
"2786","15-12184-1_[42067,12579].im3","unlabelled",362,421,"96.72 %"
"2787","15-12184-1_[42067,12579].im3","unlabelled",791,421,"76.19 %"
"2788","15-12184-1_[42067,12579].im3","unlabelled",959,421,"97.73 %"
"2789","15-12184-1_[42067,12579].im3","unlabelled",1138,421,"99.08 %"
"2790","15-12184-1_[42067,12579].im3","unlabelled",190,423,"95.88 %"
"2791","15-12184-1_[42067,12579].im3","unlabelled",319,423,"93.20 %"
"2792","15-12184-1_[42067,12579].im3","unlabelled",378,423,"98.40 %"
"2793","15-12184-1_[42067,12579].im3","unlabelled",567,421,"99.38 %"
"2794","15-12184-1_[42067,12579].im3","unlabelled",1123,422,"96.98 %"
"2795","15-12184-1_[42067,12579].im3","unlabelled",9,423,"71.09 %"
"2796","15-12184-1_[42067,12579].im3","unlabelled",43,424,"59.75 %"
"2797","15-12184-1_[42067,12579].im3","unlabelled",129,422,"58.90 %"
"2798","15-12184-1_[42067,12579].im3","unlabelled",233,425,"91.45 %"
"2799","15-12184-1_[42067,12579].im3","unlabelled",482,424,"89.39 %"
"2800","15-12184-1_[42067,12579].im3","CD8 NFAT-",116,425,"82.61 %"
"2801","15-12184-1_[42067,12579].im3","CD8 NFAT-",219,424,"57.10 %"
"2802","15-12184-1_[42067,12579].im3","unlabelled",847,423,"99.75 %"
"2803","15-12184-1_[42067,12579].im3","unlabelled",1327,425,"73.69 %"
"2804","15-12184-1_[42067,12579].im3","unlabelled",39,425,"82.88 %"
"2805","15-12184-1_[42067,12579].im3","unlabelled",241,425,"92.87 %"
"2806","15-12184-1_[42067,12579].im3","unlabelled",402,424,"96.71 %"
"2807","15-12184-1_[42067,12579].im3","unlabelled",661,425,"99.03 %"
"2808","15-12184-1_[42067,12579].im3","unlabelled",725,426,"64.87 %"
"2809","15-12184-1_[42067,12579].im3","unlabelled",1032,425,"90.20 %"
"2810","15-12184-1_[42067,12579].im3","unlabelled",1070,422,"78.45 %"
"2811","15-12184-1_[42067,12579].im3","unlabelled",253,425,"72.52 %"
"2812","15-12184-1_[42067,12579].im3","unlabelled",333,427,"63.91 %"
"2813","15-12184-1_[42067,12579].im3","unlabelled",519,428,"94.38 %"
"2814","15-12184-1_[42067,12579].im3","unlabelled",646,426,"89.71 %"
"2815","15-12184-1_[42067,12579].im3","unlabelled",712,426,"97.79 %"
"2816","15-12184-1_[42067,12579].im3","unlabelled",824,427,"40.82 %"
"2817","15-12184-1_[42067,12579].im3","unlabelled",1099,427,"97.72 %"
"2818","15-12184-1_[42067,12579].im3","unlabelled",1256,427,"97.58 %"
"2819","15-12184-1_[42067,12579].im3","unlabelled",154,426,"91.34 %"
"2820","15-12184-1_[42067,12579].im3","unlabelled",264,428,"93.81 %"
"2821","15-12184-1_[42067,12579].im3","unlabelled",549,428,"96.86 %"
"2822","15-12184-1_[42067,12579].im3","unlabelled",675,427,"97.85 %"
"2823","15-12184-1_[42067,12579].im3","unlabelled",699,429,"99.56 %"
"2824","15-12184-1_[42067,12579].im3","unlabelled",869,428,"96.75 %"
"2825","15-12184-1_[42067,12579].im3","unlabelled",904,428,"99.39 %"
"2826","15-12184-1_[42067,12579].im3","unlabelled",942,428,"99.51 %"
"2827","15-12184-1_[42067,12579].im3","unlabelled",1007,427,"99.17 %"
"2828","15-12184-1_[42067,12579].im3","CD8 NFAT-",138,428,"52.89 %"
"2829","15-12184-1_[42067,12579].im3","unlabelled",167,428,"51.13 %"
"2830","15-12184-1_[42067,12579].im3","unlabelled",194,428,"62.20 %"
"2831","15-12184-1_[42067,12579].im3","unlabelled",270,428,"98.76 %"
"2832","15-12184-1_[42067,12579].im3","CD8 NFAT-",350,429,"64.47 %"
"2833","15-12184-1_[42067,12579].im3","unlabelled",852,427,"94.58 %"
"2834","15-12184-1_[42067,12579].im3","unlabelled",1161,429,"95.18 %"
"2835","15-12184-1_[42067,12579].im3","unlabelled",1204,428,"92.87 %"
"2836","15-12184-1_[42067,12579].im3","CD8 NFAT-",101,429,"79.07 %"
"2837","15-12184-1_[42067,12579].im3","unlabelled",205,429,"72.41 %"
"2838","15-12184-1_[42067,12579].im3","unlabelled",389,431,"84.64 %"
"2839","15-12184-1_[42067,12579].im3","unlabelled",493,429,"94.90 %"
"2840","15-12184-1_[42067,12579].im3","unlabelled",560,429,"95.25 %"
"2841","15-12184-1_[42067,12579].im3","unlabelled",599,430,"98.10 %"
"2842","15-12184-1_[42067,12579].im3","unlabelled",609,428,"98.75 %"
"2843","15-12184-1_[42067,12579].im3","unlabelled",635,430,"94.80 %"
"2844","15-12184-1_[42067,12579].im3","unlabelled",760,429,"99.50 %"
"2845","15-12184-1_[42067,12579].im3","unlabelled",791,429,"51.65 %"
"2846","15-12184-1_[42067,12579].im3","unlabelled",920,429,"98.49 %"
"2847","15-12184-1_[42067,12579].im3","unlabelled",964,431,"91.77 %"
"2848","15-12184-1_[42067,12579].im3","unlabelled",1014,430,"95.78 %"
"2849","15-12184-1_[42067,12579].im3","unlabelled",1087,432,"97.76 %"
